8,0.0015318627450980392
16,0.003216911764705882
32,0.010416666666666666
64,0.0352328431372549
128,0.13449754901960784
256,0.5199142156862745
512,2.147671568627451
1024,8.670343137254902
8,0.0
16,0.003125
32,0.010584677419354838
64,0.03571428571428571
128,0.1327509842519685
256,0.5071078431372549
512,2.147871819960861
8,0.002232142857142857
16,0.004166666666666667
32,0.009576612903225807
64,0.034970238095238096
128,0.13348917322834647
256,0.5183823529411765
512,2.124633072407045
8,0.002232142857142857
16,0.007291666666666667
32,0.012096774193548387
64,0.03521825396825397
128,0.13410433070866143
256,0.5348039215686274
512,2.1422455968688845
