19296,-291.5571194710126
19297,-291.55714786092483
19298,-291.55717624967065
19299,-291.55720463724975
19300,-291.5572330236619
19301,-291.55726140890687
19302,-291.5572897929845
19303,-291.5573181758944
19304,-291.5573465576365
19305,-291.5573749382105
19306,-291.5574033176161
19307,-291.55743169585315
19308,-291.55746007292146
19309,-291.55748844882055
19310,-291.5575168235506
19311,-291.557545197111
19312,-291.5575735695016
19313,-291.5576019407223
19314,-291.5576303107727
19315,-291.5576586796526
19316,-291.5576870473619
19317,-291.55771541390027
19318,-291.5577437792673
19319,-291.557772143463
19320,-291.55780050648707
19321,-291.55782886833924
19322,-291.5578572290193
19323,-291.5578855885269
19324,-291.5579139468619
19325,-291.5579423040241
19326,-291.55797066001315
19327,-291.5579990148289
19328,-291.5580273684711
19329,-291.55805572093936
19330,-291.55808407223367
19331,-291.55811242235364
19332,-291.5581407712991
19333,-291.55816911906976
19334,-291.55819746566544
19335,-291.5582258110858
19336,-291.55825415533064
19337,-291.5582824983998
19338,-291.5583108402929
19339,-291.5583391810097
19340,-291.55836752055023
19341,-291.5583958589139
19342,-291.5584241961006
19343,-291.5584525321101
19344,-291.55848086694215
19345,-291.5585092005965
19346,-291.5585375330729
19347,-291.5585658643711
19348,-291.5585941944909
19349,-291.558622523432
19350,-291.55865085119416
19351,-291.5586791777772
19352,-291.55870750318076
19353,-291.5587358274047
19354,-291.5587641504487
19355,-291.55879247231263
19356,-291.5588207929961
19357,-291.55884911249893
19358,-291.55887743082087
19359,-291.5589057479616
19360,-291.55893406392096
19361,-291.5589623786987
19362,-291.5589906922946
19363,-291.5590190047083
19364,-291.5590473159396
19365,-291.5590756259884
19366,-291.5591039348542
19367,-291.5591322425369
19368,-291.5591605490363
19369,-291.55918885435193
19370,-291.55921715848376
19371,-291.55924546143143
19372,-291.5592737631947
19373,-291.55930206377343
19374,-291.55933036316713
19375,-291.5593586613758
19376,-291.5593869583991
19377,-291.55941525423685
19378,-291.55944354888857
19379,-291.5594718423542
19380,-291.5595001346334
19381,-291.559528425726
19382,-291.5595567156318
19383,-291.55958500435037
19384,-291.55961329188153
19385,-291.559641578225
19386,-291.55966986338063
19387,-291.5596981473481
19388,-291.55972643012706
19389,-291.5597547117175
19390,-291.5597829921189
19391,-291.5598112713312
19392,-291.55983954935414
19393,-291.55986782618726
19394,-291.55989610183053
19395,-291.5599243762836
19396,-291.5599526495462
19397,-291.5599809216181
19398,-291.560009192499
19399,-291.5600374621888
19400,-291.56006573068703
19401,-291.5600939979936
19402,-291.5601222641081
19403,-291.5601505290304
19404,-291.5601787927602
19405,-291.5602070552973
19406,-291.5602353166414
19407,-291.5602635767922
19408,-291.5602918357494
19409,-291.56032009351287
19410,-291.56034835008234
19411,-291.56037660545746
19412,-291.5604048596381
19413,-291.56043311262385
19414,-291.56046136441455
19415,-291.5604896150099
19416,-291.5605178644097
19417,-291.5605461126136
19418,-291.56057435962146
19419,-291.56060260543285
19420,-291.5606308500477
19421,-291.5606590934656
19422,-291.5606873356864
19423,-291.56071557670975
19424,-291.5607438165354
19425,-291.5607720551632
19426,-291.5608002925928
19427,-291.56082852882383
19428,-291.5608567638562
19429,-291.56088499768964
19430,-291.56091323032376
19431,-291.5609414617585
19432,-291.56096969199336
19433,-291.5609979210283
19434,-291.5610261488629
19435,-291.5610543754969
19436,-291.5610826009301
19437,-291.5611108251622
19438,-291.561139048193
19439,-291.5611672700222
19440,-291.56119549064954
19441,-291.5612237100747
19442,-291.5612519282975
19443,-291.5612801453177
19444,-291.5613083611349
19445,-291.5613365757489
19446,-291.5613647891595
19447,-291.56139300136635
19448,-291.5614212123693
19449,-291.5614494221678
19450,-291.5614776307619
19451,-291.5615058381512
19452,-291.56153404433553
19453,-291.5615622493144
19454,-291.56159045308783
19455,-291.56161865565537
19456,-291.56164685701685
19457,-291.56167505717184
19458,-291.56170325612027
19459,-291.56173145386174
19460,-291.561759650396
19461,-291.56178784572285
19462,-291.561816039842
19463,-291.5618442327531
19464,-291.56187242445606
19465,-291.5619006149504
19466,-291.561928804236
19467,-291.56195699231256
19468,-291.5619851791797
19469,-291.56201336483736
19470,-291.56204154928514
19471,-291.56206973252273
19472,-291.56209791454995
19473,-291.5621260953666
19474,-291.56215427497216
19475,-291.5621824533665
19476,-291.56221063054943
19477,-291.5622388065206
19478,-291.5622669812798
19479,-291.56229515482664
19480,-291.562323327161
19481,-291.5623514982824
19482,-291.5623796681908
19483,-291.56240783688577
19484,-291.56243600436704
19485,-291.5624641706345
19486,-291.5624923356877
19487,-291.5625204995265
19488,-291.56254866215056
19489,-291.56257682355954
19490,-291.5626049837533
19491,-291.5626331427314
19492,-291.56266130049386
19493,-291.5626894570401
19494,-291.56271761237
19495,-291.56274576648326
19496,-291.56277391937965
19497,-291.56280207105874
19498,-291.5628302215204
19499,-291.5628583707644
19500,-291.56288651879026
19501,-291.562914665598
19502,-291.5629428111871
19503,-291.5629709555573
19504,-291.5629990987085
19505,-291.5630272406402
19506,-291.5630553813523
19507,-291.5630835208445
19508,-291.56311165911643
19509,-291.56313979616783
19510,-291.56316793199863
19511,-291.56319606660827
19512,-291.5632241999966
19513,-291.56325233216336
19514,-291.5632804631083
19515,-291.56330859283105
19516,-291.56333672133144
19517,-291.56336484860907
19518,-291.56339297466377
19519,-291.56342109949514
19520,-291.5634492231031
19521,-291.5634773454872
19522,-291.56350546664726
19523,-291.5635335865829
19524,-291.5635617052939
19525,-291.56358982278005
19526,-291.563617939041
19527,-291.5636460540765
19528,-291.5636741678862
19529,-291.56370228046984
19530,-291.5637303918272
19531,-291.56375850195803
19532,-291.563786610862
19533,-291.56381471853877
19534,-291.56384282498817
19535,-291.5638709302098
19536,-291.56389903420353
19537,-291.56392713696897
19538,-291.56395523850586
19539,-291.56398333881396
19540,-291.56401143789293
19541,-291.5640395357425
19542,-291.5640676323624
19543,-291.56409572775243
19544,-291.56412382191223
19545,-291.56415191484155
19546,-291.56418000654
19547,-291.56420809700745
19548,-291.56423618624353
19549,-291.564264274248
19550,-291.5642923610206
19551,-291.5643204465609
19552,-291.56434853086887
19553,-291.5643766139439
19554,-291.56440469578604
19555,-291.5644327763948
19556,-291.5644608557701
19557,-291.5644889339113
19558,-291.56451701081846
19559,-291.56454508649114
19560,-291.56457316092906
19561,-291.56460123413206
19562,-291.5646293060997
19563,-291.5646573768318
19564,-291.56468544632804
19565,-291.5647135145881
19566,-291.56474158161166
19567,-291.56476964739863
19568,-291.56479771194853
19569,-291.5648257752612
19570,-291.5648538373362
19571,-291.56488189817344
19572,-291.56490995777256
19573,-291.5649380161333
19574,-291.56496607325516
19575,-291.5649941291382
19576,-291.5650221837818
19577,-291.56505023718603
19578,-291.5650782893503
19579,-291.56510634027444
19580,-291.5651343899582
19581,-291.5651624384012
19582,-291.56519048560335
19583,-291.565218531564
19584,-291.5652465762833
19585,-291.56527461976066
19586,-291.5653026619959
19587,-291.5653307029888
19588,-291.5653587427389
19589,-291.56538678124605
19590,-291.56541481850985
19591,-291.5654428545302
19592,-291.5654708893066
19593,-291.5654989228389
19594,-291.5655269551268
19595,-291.56555498617
19596,-291.5655830159682
19597,-291.565611044521
19598,-291.56563907182834
19599,-291.56566709788973
19600,-291.56569512270505
19601,-291.56572314627385
19602,-291.56575116859597
19603,-291.56577918967105
19604,-291.56580720949887
19605,-291.5658352280791
19606,-291.5658632454113
19607,-291.5658912614955
19608,-291.5659192763312
19609,-291.5659472899181
19610,-291.565975302256
19611,-291.5660033133445
19612,-291.56603132318344
19613,-291.5660593317726
19614,-291.56608733911145
19615,-291.5661153451997
19616,-291.5661433500373
19617,-291.5661713536239
19618,-291.566199355959
19619,-291.5662273570425
19620,-291.5662553568741
19621,-291.56628335545344
19622,-291.56631135278025
19623,-291.5663393488543
19624,-291.56636734367515
19625,-291.56639533724274
19626,-291.5664233295566
19627,-291.5664513206165
19628,-291.5664793104221
19629,-291.56650729897314
19630,-291.5665352862693
19631,-291.5665632723104
19632,-291.5665912570961
19633,-291.566619240626
19634,-291.5666472229
19635,-291.56667520391755
19636,-291.5667031836786
19637,-291.56673116218275
19638,-291.5667591394297
19639,-291.5667871154192
19640,-291.5668150901509
19641,-291.5668430636245
19642,-291.5668710358398
19643,-291.5668990067965
19644,-291.56692697649424
19645,-291.5669549449327
19646,-291.5669829121117
19647,-291.5670108780309
19648,-291.5670388426899
19649,-291.5670668060886
19650,-291.5670947682265
19651,-291.56712272910346
19652,-291.5671506887192
19653,-291.5671786470733
19654,-291.5672066041655
19655,-291.5672345599956
19656,-291.56726251456325
19657,-291.5672904678681
19658,-291.56731841990984
19659,-291.5673463706883
19660,-291.56737432020316
19661,-291.5674022684541
19662,-291.56743021544077
19663,-291.56745816116296
19664,-291.5674861056203
19665,-291.56751404881254
19666,-291.5675419907393
19667,-291.5675699314005
19668,-291.5675978707956
19669,-291.56762580892445
19670,-291.56765374578674
19671,-291.5676816813821
19672,-291.56770961571027
19673,-291.5677375487711
19674,-291.56776548056405
19675,-291.567793411089
19676,-291.56782134034546
19677,-291.56784926833336
19678,-291.56787719505235
19679,-291.567905120502
19680,-291.56793304468215
19681,-291.56796096759246
19682,-291.56798888923265
19683,-291.5680168096024
19684,-291.56804472870135
19685,-291.56807264652934
19686,-291.56810056308603
19687,-291.568128478371
19688,-291.56815639238414
19689,-291.5681843051251
19690,-291.56821221659345
19691,-291.5682401267891
19692,-291.5682680357115
19693,-291.56829594336057
19694,-291.568323849736
19695,-291.5683517548374
19696,-291.56837965866447
19697,-291.568407561217
19698,-291.56843546249456
19699,-291.56846336249697
19700,-291.5684912612239
19701,-291.568519158675
19702,-291.56854705485006
19703,-291.56857494974867
19704,-291.5686028433707
19705,-291.5686307357158
19706,-291.5686586267835
19707,-291.56868651657356
19708,-291.5687144050859
19709,-291.56874229232
19710,-291.56877017827566
19711,-291.5687980629525
19712,-291.5688259463502
19713,-291.5688538284687
19714,-291.56888170930745
19715,-291.5689095888663
19716,-291.5689374671448
19717,-291.5689653441428
19718,-291.5689932198598
19719,-291.56902109429575
19720,-291.56904896745027
19721,-291.5690768393229
19722,-291.56910470991363
19723,-291.56913257922196
19724,-291.56916044724755
19725,-291.5691883139902
19726,-291.5692161794496
19727,-291.5692440436254
19728,-291.5692719065174
19729,-291.56929976812523
19730,-291.5693276284486
19731,-291.5693554874872
19732,-291.56938334524074
19733,-291.5694112017088
19734,-291.56943905689144
19735,-291.5694669107879
19736,-291.5694947633982
19737,-291.5695226147219
19738,-291.5695504647587
19739,-291.56957831350843
19740,-291.5696061609706
19741,-291.569634007145
19742,-291.5696618520314
19743,-291.5696896956294
19744,-291.5697175379387
19745,-291.5697453789591
19746,-291.5697732186902
19747,-291.5698010571317
19748,-291.56982889428326
19749,-291.5698567301448
19750,-291.5698845647158
19751,-291.56991239799595
19752,-291.56994022998504
19753,-291.5699680606828
19754,-291.5699958900888
19755,-291.57002371820283
19756,-291.5700515450246
19757,-291.57007937055374
19758,-291.57010719479007
19759,-291.5701350177331
19760,-291.57016283938265
19761,-291.5701906597385
19762,-291.57021847880014
19763,-291.57024629656746
19764,-291.57027411304
19765,-291.57030192821753
19766,-291.57032974209983
19767,-291.57035755468644
19768,-291.57038536597713
19769,-291.57041317597157
19770,-291.5704409846696
19771,-291.5704687920707
19772,-291.57049659817477
19773,-291.5705244029814
19774,-291.5705522064902
19775,-291.57058000870103
19776,-291.57060780961353
19777,-291.5706356092274
19778,-291.57066340754227
19779,-291.5706912045579
19780,-291.570719000274
19781,-291.57074679469025
19782,-291.5707745878064
19783,-291.570802379622
19784,-291.5708301701368
19785,-291.57085795935063
19786,-291.57088574726305
19787,-291.5709135338738
19788,-291.57094131918257
19789,-291.5709691031891
19790,-291.57099688589295
19791,-291.571024667294
19792,-291.57105244739176
19793,-291.57108022618615
19794,-291.57110800367667
19795,-291.571135779863
19796,-291.57116355474506
19797,-291.57119132832236
19798,-291.57121910059465
19799,-291.57124687156164
19800,-291.57127464122294
19801,-291.5713024095783
19802,-291.57133017662755
19803,-291.5713579423702
19804,-291.571385706806
19805,-291.57141346993467
19806,-291.57144123175584
19807,-291.57146899226933
19808,-291.5714967514747
19809,-291.57152450937167
19810,-291.57155226596007
19811,-291.5715800212395
19812,-291.57160777520966
19813,-291.57163552787017
19814,-291.5716632792208
19815,-291.5716910292613
19816,-291.57171877799124
19817,-291.5717465254104
19818,-291.57177427151845
19819,-291.57180201631513
19820,-291.5718297598001
19821,-291.571857501973
19822,-291.57188524283356
19823,-291.5719129823816
19824,-291.57194072061657
19825,-291.57196845753845
19826,-291.5719961931466
19827,-291.5720239274411
19828,-291.57205166042127
19829,-291.57207939208706
19830,-291.5721071224381
19831,-291.5721348514741
19832,-291.5721625791947
19833,-291.5721903055996
19834,-291.5722180306885
19835,-291.57224575446116
19836,-291.5722734769172
19837,-291.5723011980563
19838,-291.5723289178783
19839,-291.5723566363826
19840,-291.5723843535692
19841,-291.57241206943775
19842,-291.57243978398776
19843,-291.57246749721907
19844,-291.5724952091314
19845,-291.5725229197243
19846,-291.5725506289975
19847,-291.5725783369508
19848,-291.5726060435839
19849,-291.5726337488964
19850,-291.572661452888
19851,-291.5726891555584
19852,-291.5727168569074
19853,-291.57274455693454
19854,-291.5727722556395
19855,-291.5727999530222
19856,-291.57282764908217
19857,-291.57285534381907
19858,-291.57288303723266
19859,-291.57291072932264
19860,-291.5729384200887
19861,-291.57296610953057
19862,-291.5729937976479
19863,-291.5730214844403
19864,-291.57304916990756
19865,-291.57307685404936
19866,-291.57310453686534
19867,-291.57313221835534
19868,-291.5731598985189
19869,-291.5731875773558
19870,-291.5732152548657
19871,-291.57324293104824
19872,-291.5732706059033
19873,-291.57329827943033
19874,-291.5733259516292
19875,-291.57335362249955
19876,-291.57338129204106
19877,-291.57340896025346
19878,-291.5734366271364
19879,-291.57346429268955
19880,-291.57349195691273
19881,-291.57351961980544
19882,-291.57354728136755
19883,-291.5735749415987
19884,-291.5736026004985
19885,-291.5736302580668
19886,-291.57365791430317
19887,-291.5736855692073
19888,-291.5737132227789
19889,-291.57374087501785
19890,-291.5737685259236
19891,-291.57379617549583
19892,-291.5738238237344
19893,-291.57385147063894
19894,-291.5738791162091
19895,-291.5739067604447
19896,-291.5739344033452
19897,-291.57396204491056
19898,-291.5739896851403
19899,-291.5740173240342
19900,-291.5740449615919
19901,-291.57407259781303
19902,-291.57410023269745
19903,-291.57412786624474
19904,-291.5741554984546
19905,-291.5741831293268
19906,-291.57421075886094
19907,-291.57423838705677
19908,-291.574266013914
19909,-291.5742936394322
19910,-291.5743212636112
19911,-291.57434888645065
19912,-291.57437650795015
19913,-291.5744041281097
19914,-291.5744317469286
19915,-291.5744593644068
19916,-291.5744869805438
19917,-291.57451459533945
19918,-291.57454220879345
19919,-291.5745698209054
19920,-291.574597431675
19921,-291.57462504110214
19922,-291.57465264918613
19923,-291.57468025592703
19924,-291.57470786132444
19925,-291.5747354653779
19926,-291.5747630680872
19927,-291.57479066945206
19928,-291.5748182694722
19929,-291.5748458681472
19930,-291.57487346547686
19931,-291.5749010614608
19932,-291.5749286560988
19933,-291.5749562493905
19934,-291.5749838413355
19935,-291.5750114319337
19936,-291.5750390211846
19937,-291.575066609088
19938,-291.5750941956436
19939,-291.5751217808511
19940,-291.57514936471006
19941,-291.57517694722026
19942,-291.5752045283815
19943,-291.57523210819335
19944,-291.5752596866555
19945,-291.5752872637677
19946,-291.5753148395296
19947,-291.57534241394086
19948,-291.57536998700124
19949,-291.57539755871045
19950,-291.57542512906826
19951,-291.57545269807406
19952,-291.5754802657279
19953,-291.57550783202925
19954,-291.57553539697784
19955,-291.57556296057334
19956,-291.57559052281556
19957,-291.57561808370417
19958,-291.5756456432388
19959,-291.5756732014191
19960,-291.5757007582449
19961,-291.5757283137158
19962,-291.5757558678315
19963,-291.5757834205917
19964,-291.5758109719961
19965,-291.5758385220444
19966,-291.5758660707363
19967,-291.5758936180715
19968,-291.57592116404976
19969,-291.5759487086706
19970,-291.57597625193375
19971,-291.57600379383905
19972,-291.5760313343861
19973,-291.57605887357454
19974,-291.5760864114042
19975,-291.5761139478746
19976,-291.57614148298563
19977,-291.5761690167368
19978,-291.5761965491279
19979,-291.5762240801587
19980,-291.5762516098288
19981,-291.5762791381378
19982,-291.57630666508555
19983,-291.5763341906717
19984,-291.5763617148958
19985,-291.57638923775784
19986,-291.57641675925737
19987,-291.5764442793939
19988,-291.57647179816746
19989,-291.5764993155775
19990,-291.5765268316238
19991,-291.57655434630607
19992,-291.5765818596239
19993,-291.5766093715771
19994,-291.57663688216536
19995,-291.5766643913883
19996,-291.57669189924565
19997,-291.5767194057371
19998,-291.5767469108624
19999,-291.57677441462124
20000,-291.5768019170132
20001,-291.5768294180381
20002,-291.5768569176955
20003,-291.5768844159852
20004,-291.57691191290695
20005,-291.57693940846025
20006,-291.576966902645
20007,-291.5769943954608
20008,-291.5770218869073
20009,-291.5770493769843
20010,-291.57707686569137
20011,-291.57710435302835
20012,-291.57713183899483
20013,-291.57715932359054
20014,-291.5771868068151
20015,-291.57721428866836
20016,-291.57724176914996
20017,-291.5772692482594
20018,-291.57729672599675
20019,-291.5773242023614
20020,-291.57735167735314
20021,-291.5773791509717
20022,-291.5774066232167
20023,-291.5774340940879
20024,-291.5774615635849
20025,-291.5774890317075
20026,-291.57751649845545
20027,-291.57754396382825
20028,-291.5775714278258
20029,-291.5775988904476
20030,-291.5776263516935
20031,-291.5776538115631
20032,-291.57768127005613
20033,-291.5777087271724
20034,-291.57773618291134
20035,-291.577763637273
20036,-291.57779109025677
20037,-291.57781854186237
20038,-291.5778459920897
20039,-291.5778734409383
20040,-291.57790088840784
20041,-291.57792833449815
20042,-291.5779557792089
20043,-291.5779832225396
20044,-291.5780106644902
20045,-291.5780381050603
20046,-291.57806554424945
20047,-291.5780929820575
20048,-291.5781204184842
20049,-291.5781478535291
20050,-291.57817528719204
20051,-291.5782027194726
20052,-291.57823015037053
20053,-291.5782575798855
20054,-291.5782850080172
20055,-291.57831243476534
20056,-291.57833986012963
20057,-291.57836728410973
20058,-291.57839470670547
20059,-291.5784221279164
20060,-291.57844954774214
20061,-291.5784769661826
20062,-291.5785043832374
20063,-291.57853179890617
20064,-291.5785592131887
20065,-291.57858662608464
20066,-291.5786140375937
20067,-291.5786414477155
20068,-291.5786688564498
20069,-291.57869626379636
20070,-291.5787236697548
20071,-291.5787510743249
20072,-291.57877847750615
20073,-291.57880587929856
20074,-291.57883327970154
20075,-291.5788606787149
20076,-291.5788880763384
20077,-291.5789154725717
20078,-291.57894286741447
20079,-291.5789702608663
20080,-291.57899765292706
20081,-291.57902504359646
20082,-291.57905243287405
20083,-291.5790798207596
20084,-291.57910720725295
20085,-291.57913459235357
20086,-291.57916197606124
20087,-291.5791893583757
20088,-291.5792167392966
20089,-291.5792441188236
20090,-291.57927149695655
20091,-291.579298873695
20092,-291.57932624903873
20093,-291.57935362298736
20094,-291.57938099554065
20095,-291.5794083666984
20096,-291.57943573646
20097,-291.57946310482544
20098,-291.57949047179426
20099,-291.5795178373663
20100,-291.5795452015412
20101,-291.5795725643186
20102,-291.5795999256982
20103,-291.5796272856798
20104,-291.57965464426303
20105,-291.5796820014475
20106,-291.57970935723307
20107,-291.5797367116194
20108,-291.57976406460614
20109,-291.57979141619296
20110,-291.57981876637973
20111,-291.579846115166
20112,-291.57987346255146
20113,-291.57990080853585
20114,-291.57992815311883
20115,-291.57995549630016
20116,-291.57998283807956
20117,-291.58001017845663
20118,-291.5800375174312
20119,-291.58006485500283
20120,-291.58009219117133
20121,-291.5801195259363
20122,-291.5801468592976
20123,-291.58017419125474
20124,-291.58020152180757
20125,-291.5802288509557
20126,-291.58025617869885
20127,-291.58028350503673
20128,-291.58031082996905
20129,-291.5803381534955
20130,-291.58036547561574
20131,-291.5803927963296
20132,-291.5804201156367
20133,-291.5804474335367
20134,-291.5804747500293
20135,-291.5805020651142
20136,-291.5805293787912
20137,-291.58055669105994
20138,-291.58058400192016
20139,-291.5806113113714
20140,-291.58063861941366
20141,-291.5806659260463
20142,-291.58069323126927
20143,-291.58072053508215
20144,-291.5807478374847
20145,-291.58077513847655
20146,-291.5808024380575
20147,-291.58082973622726
20148,-291.58085703298536
20149,-291.5808843283317
20150,-291.58091162226583
20151,-291.5809389147876
20152,-291.58096620589663
20153,-291.5809934955925
20154,-291.58102078387526
20155,-291.5810480707442
20156,-291.5810753561993
20157,-291.5811026402401
20158,-291.58112992286647
20159,-291.581157204078
20160,-291.5811844838744
20161,-291.5812117622554
20162,-291.5812390392207
20163,-291.58126631476995
20164,-291.5812935889029
20165,-291.5813208616193
20166,-291.5813481329188
20167,-291.58137540280103
20168,-291.5814026712658
20169,-291.5814299383128
20170,-291.58145720394174
20171,-291.5814844681522
20172,-291.5815117309441
20173,-291.581538992317
20174,-291.5815662522706
20175,-291.5815935108046
20176,-291.5816207679189
20177,-291.5816480236129
20178,-291.58167527788646
20179,-291.58170253073934
20180,-291.5817297821711
20181,-291.58175703218154
20182,-291.58178428077036
20183,-291.5818115279373
20184,-291.58183877368197
20185,-291.58186601800406
20186,-291.58189326090337
20187,-291.58192050237955
20188,-291.5819477424324
20189,-291.5819749810615
20190,-291.5820022182666
20191,-291.5820294540475
20192,-291.58205668840367
20193,-291.582083921335
20194,-291.58211115284126
20195,-291.5821383829219
20196,-291.58216561157684
20197,-291.5821928388057
20198,-291.5822200646083
20199,-291.58224728898415
20200,-291.5822745119332
20201,-291.58230173345487
20202,-291.58232895354905
20203,-291.58235617221544
20204,-291.58238338945364
20205,-291.58241060526353
20206,-291.58243781964467
20207,-291.5824650325968
20208,-291.5824922441197
20209,-291.58251945421296
20210,-291.5825466628763
20211,-291.5825738701095
20212,-291.5826010759123
20213,-291.5826282802843
20214,-291.5826554832253
20215,-291.58268268473495
20216,-291.58270988481297
20217,-291.582737083459
20218,-291.5827642806729
20219,-291.5827914764542
20220,-291.5828186708027
20221,-291.58284586371815
20222,-291.58287305520014
20223,-291.5829002452486
20224,-291.582927433863
20225,-291.5829546210432
20226,-291.5829818067888
20227,-291.5830089910995
20228,-291.5830361739751
20229,-291.5830633554153
20230,-291.5830905354198
20231,-291.58311771398814
20232,-291.58314489112036
20233,-291.58317206681585
20234,-291.58319924107457
20235,-291.58322641389606
20236,-291.58325358528003
20237,-291.5832807552263
20238,-291.58330792373454
20239,-291.58333509080444
20240,-291.58336225643575
20241,-291.58338942062807
20242,-291.58341658338117
20243,-291.5834437446948
20244,-291.5834709045686
20245,-291.58349806300237
20246,-291.5835252199958
20247,-291.58355237554855
20248,-291.58357952966026
20249,-291.58360668233087
20250,-291.58363383355993
20251,-291.5836609833471
20252,-291.5836881316922
20253,-291.58371527859487
20254,-291.5837424240549
20255,-291.58376956807194
20256,-291.58379671064574
20257,-291.58382385177595
20258,-291.58385099146227
20259,-291.5838781297046
20260,-291.5839052665024
20261,-291.58393240185563
20262,-291.5839595357637
20263,-291.5839866682266
20264,-291.5840137992439
20265,-291.58404092881534
20266,-291.5840680569407
20267,-291.5840951836195
20268,-291.58412230885165
20269,-291.58414943263676
20270,-291.5841765549746
20271,-291.5842036758649
20272,-291.58423079530723
20273,-291.5842579133015
20274,-291.5842850298473
20275,-291.58431214494436
20276,-291.58433925859237
20277,-291.58436637079103
20278,-291.5843934815402
20279,-291.58442059083944
20280,-291.58444769868856
20281,-291.5844748050872
20282,-291.5845019100351
20283,-291.58452901353195
20284,-291.58455611557747
20285,-291.5845832161715
20286,-291.58461031531357
20287,-291.5846374130035
20288,-291.584664509241
20289,-291.5846916040257
20290,-291.58471869735746
20291,-291.5847457892358
20292,-291.5847728796607
20293,-291.58479996863156
20294,-291.58482705614836
20295,-291.5848541422107
20296,-291.5848812268182
20297,-291.58490830997084
20298,-291.58493539166807
20299,-291.58496247190976
20300,-291.58498955069564
20301,-291.5850166280253
20302,-291.58504370389846
20303,-291.585070778315
20304,-291.58509785127444
20305,-291.5851249227767
20306,-291.58515199282124
20307,-291.585179061408
20308,-291.58520612853664
20309,-291.5852331942068
20310,-291.5852602584183
20311,-291.58528732117077
20312,-291.585314382464
20313,-291.5853414422977
20314,-291.5853685006715
20315,-291.5853955575852
20316,-291.58542261303853
20317,-291.5854496670311
20318,-291.58547671956273
20319,-291.5855037706332
20320,-291.585530820242
20321,-291.5855578683891
20322,-291.585584915074
20323,-291.58561196029655
20324,-291.5856390040565
20325,-291.5856660463534
20326,-291.58569308718717
20327,-291.5857201265574
20328,-291.5857471644638
20329,-291.5857742009062
20330,-291.5858012358843
20331,-291.58582826939767
20332,-291.58585530144614
20333,-291.5858823320294
20334,-291.5859093611473
20335,-291.5859363887994
20336,-291.58596341498543
20337,-291.5859904397051
20338,-291.58601746295824
20339,-291.5860444847445
20340,-291.5860715050636
20341,-291.5860985239154
20342,-291.58612554129934
20343,-291.5861525572153
20344,-291.5861795716631
20345,-291.58620658464224
20346,-291.58623359615257
20347,-291.58626060619383
20348,-291.5862876147657
20349,-291.5863146218679
20350,-291.58634162750013
20351,-291.58636863166214
20352,-291.5863956343537
20353,-291.5864226355744
20354,-291.58644963532413
20355,-291.5864766336025
20356,-291.5865036304092
20357,-291.5865306257441
20358,-291.5865576196069
20359,-291.5865846119971
20360,-291.5866116029146
20361,-291.5866385923592
20362,-291.5866655803305
20363,-291.58669256682816
20364,-291.586719551852
20365,-291.58674653540186
20366,-291.5867735174772
20367,-291.58680049807793
20368,-291.58682747720377
20369,-291.5868544548543
20370,-291.5868814310294
20371,-291.5869084057288
20372,-291.58693537895203
20373,-291.586962350699
20374,-291.5869893209694
20375,-291.5870162897629
20376,-291.5870432570793
20377,-291.58707022291827
20378,-291.58709718727954
